point,value,outcome,source
1.34317,-6.43912,50,9
1.40714,-7.09102,50,9
1.4711,-7.80289,50,9
1.53506,-8.57867,50,9
1.59902,-9.42259,50,9
1.66298,-10.33915,50,9
1.72694,-11.33314,50,9
1.7909,-12.40969,50,9
1.85486,-13.57425,50,9
1.91882,-14.83262,50,9
1.98278,-16.19101,50,9
2.04674,-17.65602,50,9
2.1107,-19.23469,50,9
2.17466,-20.93454,50,9
2.23862,-22.76355,50,9
2.30259,-24.73028,50,9
-2.30259,-17.31669,51,9
-2.04674,-15.20389,51,9
-1.7909,-13.14642,51,9
-1.53506,-11.16041,51,9
-1.27921,-9.26671,51,9
-1.02337,-7.49221,51,9
-0.76753,-5.87167,51,9
-0.63961,-5.13269,51,9
-0.51169,-4.44998,51,9
-0.38376,-3.83122,51,9
-0.25584,-3.28512,51,9
-0.12792,-2.82162,51,9
0,-2.45197,51,9
0.12792,-2.18898,51,9
0.25584,-2.04722,51,9
0.32396,-2.02681,51,9
0.43485,-2.08425,51,9
0.54575,-2.26546,51,9
0.65664,-2.58497,51,9
0.76753,-3.05899,51,9
0.83149,-3.40966,51,9
0.89545,-3.82151,51,9
0.95941,-4.29858,51,9
1.02337,-4.84518,51,9
1.08733,-5.46591,51,9
1.15129,-6.16566,51,9
1.21525,-6.94965,51,9
1.27921,-7.82345,51,9
1.34317,-8.79298,51,9
1.40714,-9.86457,51,9
1.4711,-11.04497,51,9
1.53506,-12.34135,51,9
1.59902,-13.76138,51,9
1.66298,-15.31322,51,9
1.72694,-17.00559,51,9
1.7909,-18.84776,51,9
1.85486,-20.84962,51,9
1.91882,-23.02174,51,9
1.98278,-25.37534,51,9
2.04674,-27.92242,51,9
2.07872,-29.27248,51,9
2.1107,-30.67576,51,9
2.14268,-32.134,51,9
2.17466,-33.64899,51,9
2.20664,-35.22255,51,9
2.23862,-36.85661,51,9
2.2706,-38.55313,51,9
2.30259,-40.31412,51,9
-2.30259,-1.68545,52,9
-1.7909,-1.3303,52,9
-1.27921,-1.07973,52,9
-0.85144,-1,52,9
-0.76753,-1.00362,52,9
-0.51169,-1.06485,52,9
-0.25584,-1.21851,52,9
0,-1.49157,52,9
0.25584,-1.91884,52,9
0.38376,-2.20387,52,9
0.51169,-2.54526,52,9
0.63961,-2.95069,52,9
0.76753,-3.4289,52,9
0.89545,-3.98983,52,9
1.02337,-4.64476,52,9
1.15129,-5.40652,52,9
1.27921,-6.28969,52,9
1.40714,-7.31084,52,9
1.53506,-8.4888,52,9
1.66298,-9.84496,52,9
1.72694,-10.59734,52,9
1.7909,-11.40365,52,9
1.85486,-12.26743,52,9
1.91882,-13.19249,52,9
1.98278,-14.18288,52,9
2.04674,-15.24291,52,9
2.1107,-16.37717,52,9
2.17466,-17.59058,52,9
2.23862,-18.88836,52,9
2.30259,-20.27609,52,9
-2.30259,-3.0506,53,9
-1.7909,-2.57215,53,9
-1.27921,-2.1159,53,9
-0.76753,-1.69669,53,9
-0.25584,-1.33927,53,9
0.25584,-1.0849,53,9
0.69827,-1,53,9
0.76753,-1.00245,53,9
1.02337,-1.05907,53,9
1.27921,-1.20678,53,9
1.53506,-1.47215,53,9
1.7909,-1.88947,53,9
1.91882,-2.1685,53,9
2.04674,-2.50306,53,9
2.17466,-2.90073,53,9
2.30259,-3.37013,53,9
-2.30259,-3.52421,54,9
-1.7909,-2.68735,54,9
-1.27921,-1.9751,54,9
-1.02337,-1.68989,54,9
-0.76753,-1.4707,54,9
-0.55051,-1.35072,54,9
-0.33349,-1.30685,54,9
-0.25584,-1.31304,54,9
0,-1.43154,54,9
0.12792,-1.55665,54,9
0.25584,-1.73376,54,9
0.38376,-1.96995,54,9
0.51169,-2.27328,54,9
0.63961,-2.65291,54,9
0.76753,-3.11927,54,9
0.89545,-3.68419,54,9
1.02337,-4.3611,54,9
1.15129,-5.1653,54,9
1.27921,-6.11416,54,9
1.40714,-7.22742,54,9
1.53506,-8.52752,54,9
1.59902,-9.25546,54,9
1.66298,-10.03994,54,9
1.72694,-10.88468,54,9
1.7909,-11.79366,54,9
1.85486,-12.77113,54,9
1.91882,-13.82162,54,9
1.98278,-14.94994,54,9
2.04674,-16.16123,54,9
2.1107,-17.46098,54,9
2.17466,-18.85503,54,9
2.23862,-20.3496,54,9
2.30259,-21.95134,54,9
-2.30259,-8.35991,55,9
-2.04674,-7.07482,55,9
-1.7909,-5.86261,55,9
-1.53506,-4.74452,55,9
-1.27921,-3.748,55,9
-1.02337,-2.90849,55,9
-0.89545,-2.56144,55,9
-0.76753,-2.27177,55,9
-0.56224,-1.9469,55,9
-0.35695,-1.82869,55,9
-0.25584,-1.86042,55,9
-0.12792,-1.99878,55,9
0,-2.26077,55,9
0.12792,-2.66325,55,9
0.25584,-3.22539,55,9
0.38376,-3.96898,55,9
0.44772,-4.41643,55,9
0.51169,-4.91878,55,9
0.57565,-5.47966,55,9
0.63961,-6.10294,55,9
0.70357,-6.79273,55,9
0.76753,-7.55343,55,9
0.83149,-8.38973,55,9
0.89545,-9.3066,55,9
0.95941,-10.30939,55,9
1.02337,-11.40376,55,9
1.08733,-12.59576,55,9
1.15129,-13.89184,55,9
1.21525,-15.29887,55,9
1.27921,-16.82419,55,9
1.34317,-18.47561,55,9
1.40714,-20.26145,55,9
1.4711,-22.19059,55,9
1.53506,-24.2725,55,9
1.59902,-26.51727,55,9
1.66298,-28.93565,55,9
1.72694,-31.53912,55,9
1.75892,-32.91405,55,9
1.7909,-34.3399,55,9
1.82288,-35.81832,55,9
1.85486,-37.35102,55,9
1.88684,-38.93976,55,9
1.91882,-40.58637,55,9
1.9508,-42.29272,55,9
1.98278,-44.06076,55,9
2.01476,-45.8925,55,9
2.04674,-47.78999,55,9
2.07872,-49.75538,55,9
2.1107,-51.79088,55,9
2.14268,-53.89877,55,9
2.17466,-56.08139,55,9
2.20664,-58.34117,55,9
2.23862,-60.68063,55,9
2.2706,-63.10235,55,9
2.30259,-65.609,55,9
-2.30259,-243.16341,56,9
-2.17466,-229.74343,56,9
-2.04674,-216.41234,56,9
-1.91882,-203.18227,56,9
-1.7909,-190.067,56,9
-1.66298,-177.0822,56,9
-1.53506,-164.24568,56,9
-1.40714,-151.57766,56,9
-1.34317,-145.31392,56,9
-1.27921,-139.10116,56,9
-1.21525,-132.94275,56,9
-1.15129,-126.84229,56,9
-1.08733,-120.80359,56,9
-1.02337,-114.83075,56,9
-0.95941,-108.92811,56,9
-0.89545,-103.10031,56,9
-0.83149,-97.35229,56,9
-0.76753,-91.68932,56,9
-0.70357,-86.11702,56,9
-0.63961,-80.64137,56,9
-0.57565,-75.26877,56,9
-0.51169,-70.00601,56,9
-0.44772,-64.86035,56,9
-0.38376,-59.83953,56,9
-0.3198,-54.95179,56,9
-0.25584,-50.20593,56,9
-0.19188,-45.61131,56,9
-0.12792,-41.17792,56,9
-0.06396,-36.91641,56,9
0,-32.83814,56,9
0.03198,-30.87147,56,9
0.06396,-28.95521,56,9
0.09594,-27.09099,56,9
0.12792,-25.28051,56,9
0.1599,-23.52552,56,9
0.19188,-21.82781,56,9
0.22386,-20.18926,56,9
0.25584,-18.61177,56,9
0.28782,-17.09734,56,9
0.3198,-15.64802,56,9
0.35178,-14.26592,56,9
0.38376,-12.95322,56,9
0.41574,-11.71219,56,9
0.44772,-10.54514,56,9
0.47971,-9.45449,56,9
0.51169,-8.44271,56,9
0.54367,-7.51238,56,9
0.57565,-6.66613,56,9
0.60763,-5.9067,56,9
0.63961,-5.23691,56,9
0.67159,-4.65968,56,9
0.70357,-4.178,56,9
0.73555,-3.795,56,9
0.76753,-3.51386,56,9
0.8012,-3.3316,56,9
0.83487,-3.26994,56,9
0.86264,-3.31275,56,9
0.89041,-3.4428,56,9
0.91819,-3.66253,56,9
0.94596,-3.97448,56,9
0.97373,-4.38124,56,9
1.0015,-4.88548,56,9
1.02927,-5.48995,56,9
1.05704,-6.19747,56,9
1.08481,-7.01094,56,9
1.11259,-7.93334,56,9
1.14036,-8.96774,56,9
1.16813,-10.1173,56,9
1.1959,-11.38526,56,9
1.22367,-12.77495,56,9
1.25144,-14.2898,56,9
1.27921,-15.93334,56,9
1.31119,-17.99011,56,9
1.34317,-20.22804,56,9
1.37515,-22.65301,56,9
1.40714,-25.27111,56,9
1.42313,-26.65454,56,9
1.43912,-28.08861,56,9
1.45511,-29.57415,56,9
1.4711,-31.11199,56,9
1.48709,-32.70297,56,9
1.50308,-34.34794,56,9
1.51907,-36.04778,56,9
1.53506,-37.80337,56,9
1.55105,-39.61561,56,9
1.56704,-41.48542,56,9
1.58303,-43.41371,56,9
1.59902,-45.40144,56,9
1.61501,-47.44955,56,9
1.631,-49.55903,56,9
1.64699,-51.73087,56,9
1.66298,-53.96606,56,9
1.67897,-56.26564,56,9
1.69496,-58.63063,56,9
1.71095,-61.06209,56,9
1.72694,-63.5611,56,9
1.74293,-66.12874,56,9
1.75892,-68.76612,56,9
1.77491,-71.47436,56,9
1.7909,-74.2546,56,9
1.80689,-77.10801,56,9
1.82288,-80.03577,56,9
1.83887,-83.03906,56,9
1.85486,-86.11912,56,9
1.87085,-89.27718,56,9
1.88684,-92.51449,56,9
1.90283,-95.83234,56,9
1.91882,-99.23202,56,9
1.93481,-102.71484,56,9
1.9508,-106.28216,56,9
1.96679,-109.93533,56,9
1.98278,-113.67573,56,9
1.99877,-117.50478,56,9
2.01476,-121.42389,56,9
2.03075,-125.43453,56,9
2.04674,-129.53817,56,9
2.06273,-133.7363,56,9
2.07872,-138.03046,56,9
2.09471,-142.42218,56,9
2.1107,-146.91304,56,9
2.12669,-151.50464,56,9
2.14268,-156.1986,56,9
2.15867,-160.99657,56,9
2.17466,-165.90024,56,9
2.19065,-170.91129,56,9
2.20664,-176.03147,56,9
2.22263,-181.26253,56,9
2.23862,-186.60626,56,9
2.25461,-192.06448,56,9
2.2706,-197.63902,56,9
2.28659,-203.33177,56,9
2.30259,-209.14464,56,9
-2.30259,-2.58325,57,9
-2.04674,-2.21697,57,9
-1.7909,-1.89308,57,9
-1.53506,-1.62395,57,9
-1.27921,-1.42553,57,9
-0.91376,-1.30685,57,9
-0.76753,-1.32932,57,9
-0.51169,-1.49254,57,9
-0.38376,-1.6447,57,9
-0.25584,-1.85254,57,9
-0.12792,-2.12366,57,9
0,-2.46668,57,9
0.12792,-2.89143,57,9
0.25584,-3.40905,57,9
0.38376,-4.03223,57,9
0.51169,-4.77535,57,9
0.63961,-5.6548,57,9
0.76753,-6.68918,57,9
0.89545,-7.89962,57,9
0.95941,-8.57826,57,9
1.02337,-9.31016,57,9
1.08733,-10.09886,57,9
1.15129,-10.94811,57,9
1.21525,-11.86189,57,9
1.27921,-12.84448,57,9
1.34317,-13.90042,57,9
1.40714,-15.03455,57,9
1.4711,-16.25204,57,9
1.53506,-17.5584,57,9
1.59902,-18.9595,57,9
1.66298,-20.46158,57,9
1.72694,-22.07133,57,9
1.7909,-23.79585,57,9
1.85486,-25.64273,57,9
1.91882,-27.62004,57,9
1.98278,-29.7364,57,9
2.04674,-32.00101,57,9
2.1107,-34.42363,57,9
2.17466,-37.01473,57,9
2.23862,-39.78541,57,9
2.30259,-42.74755,57,9
-2.30259,-29.60651,58,9
-1.7909,-24.65015,58,9
-1.27921,-19.80101,58,9
-1.02337,-17.43746,58,9
-0.76753,-15.13074,58,9
-0.51169,-12.89739,58,9
-0.25584,-10.75882,58,9
0,-8.74267,58,9
0.25584,-6.88461,58,9
0.38376,-6.02879,58,9
0.51169,-5.23074,58,9
0.63961,-4.49836,58,9
0.76753,-3.8406,58,9
0.89545,-3.26765,58,9
1.02337,-2.79107,58,9
1.15129,-2.42403,58,9
1.27921,-2.18147,58,9
1.3527,-2.10491,58,9
1.42619,-2.07856,58,9
1.51737,-2.12142,58,9
1.60854,-2.25542,58,9
1.69972,-2.48924,58,9
1.7909,-2.83243,58,9
1.85486,-3.14402,58,9
1.91882,-3.51843,58,9
1.98278,-3.95982,58,9
2.04674,-4.47261,58,9
2.1107,-5.06152,58,9
2.17466,-5.73157,58,9
2.23862,-6.48812,58,9
2.30259,-7.33689,58,9
-2.30259,-5.65198,59,9
-2.04674,-4.81252,59,9
-1.7909,-4.02667,59,9
-1.53506,-3.31007,59,9
-1.27921,-2.68292,59,9
-1.02337,-2.17127,59,9
-0.76753,-1.80883,59,9
-0.61152,-1.67912,59,9
-0.45551,-1.63288,59,9
-0.35567,-1.65349,59,9
-0.25584,-1.71819,59,9
-0.12792,-1.87299,59,9
0,-2.11874,59,9
0.12792,-2.46785,59,9
0.25584,-2.93442,59,9
0.38376,-3.5345,59,9
0.51169,-4.28629,59,9
0.63961,-5.2105,59,9
0.70357,-5.74449,59,9
0.76753,-6.33066,59,9
0.83149,-6.97244,59,9
0.89545,-7.6735,59,9
0.95941,-8.43777,59,9
1.02337,-9.26942,59,9
1.08733,-10.1729,59,9
1.15129,-11.15295,59,9
1.21525,-12.21464,59,9
1.27921,-13.36335,59,9
1.34317,-14.60482,59,9
1.40714,-15.9452,59,9
1.4711,-17.39101,59,9
1.53506,-18.94921,59,9
1.59902,-20.62724,59,9
1.66298,-22.43299,59,9
1.72694,-24.37492,59,9
1.7909,-26.46201,59,9
1.85486,-28.70385,59,9
1.91882,-31.11066,59,9
1.98278,-33.69334,59,9
2.04674,-36.46351,59,9
2.07872,-37.92274,59,9
2.1107,-39.43355,59,9
2.14268,-40.99761,59,9
2.17466,-42.61666,59,9
2.20664,-44.29248,59,9
2.23862,-46.02691,59,9
2.2706,-47.82187,59,9
2.30259,-49.67932,59,9
-2.30259,-7.37168,60,9
-1.7909,-5.94649,60,9
-1.27921,-4.59471,60,9
-0.76753,-3.36536,60,9
-0.51169,-2.82038,60,9
-0.25584,-2.34027,60,9
0,-1.94396,60,9
0.25584,-1.65588,60,9
0.42851,-1.53818,60,9
0.60118,-1.49592,60,9
0.76753,-1.53983,60,9
0.89545,-1.63955,60,9
1.02337,-1.80524,60,9
1.15129,-2.04592,60,9
1.27921,-2.37181,60,9
1.40714,-2.79454,60,9
1.53506,-3.32733,60,9
1.66298,-3.9852,60,9
1.7909,-4.78521,60,9
1.91882,-5.74676,60,9
2.04674,-6.8919,60,9
2.1107,-7.54102,60,9
2.17466,-8.24568,60,9
2.23862,-9.00956,60,9
2.30259,-9.83657,60,9
-2.30259,-44.79663,61,9
-1.7909,-37.8007,61,9
-1.27921,-30.91679,61,9
-1.02337,-27.53858,61,9
-0.76753,-24.21973,61,9
-0.51169,-20.97755,61,9
-0.25584,-17.83437,61,9
0,-14.81908,61,9
0.25584,-11.96896,61,9
0.38376,-10.62037,61,9
0.51169,-9.33215,61,9
0.63961,-8.11253,61,9
0.76753,-6.97086,61,9
0.89545,-5.91779,61,9
1.02337,-4.9654,61,9
1.15129,-4.12744,61,9
1.27921,-3.41953,61,9
1.38914,-2.92852,61,9
1.49907,-2.55929,61,9
1.609,-2.32599,61,9
1.71893,-2.24442,61,9
1.75492,-2.25359,61,9
1.7909,-2.28156,61,9
1.85486,-2.37982,61,9
1.91882,-2.54371,61,9
1.98278,-2.77757,61,9
2.04674,-3.08603,61,9
2.1107,-3.474,61,9
2.17466,-3.94675,61,9
2.23862,-4.50986,61,9
2.30259,-5.16931,61,9
-2.30259,-2.84121,62,9
-1.7909,-2.371,62,9
-1.27921,-1.92852,62,9
-0.76753,-1.53227,62,9
-0.25584,-1.21314,62,9
0.25584,-1.02265,62,9
0.47653,-1,62,9
0.76753,-1.04677,62,9
1.02337,-1.18095,62,9
1.27921,-1.42884,62,9
1.53506,-1.8236,62,9
1.66298,-2.08899,62,9
1.7909,-2.40804,62,9
1.91882,-2.7881,62,9
2.04674,-3.23747,62,9
2.17466,-3.76562,62,9
2.30259,-4.3833,62,9
-2.30259,-14.6707,63,9
-1.7909,-12.20751,63,9
-1.27921,-9.80793,63,9
-0.76753,-7.51449,63,9
-0.51169,-6.42817,63,9
-0.25584,-5.39808,63,9
0,-4.44063,63,9
0.25584,-3.577,63,9
0.51169,-2.83452,63,9
0.76753,-2.24852,63,9
0.88939,-2.03719,63,9
1.01126,-1.87745,63,9
1.25499,-1.7403,63,9
1.27921,-1.74178,63,9
1.40714,-1.80123,63,9
1.53506,-1.95606,63,9
1.66298,-2.21932,63,9
1.7909,-2.60577,63,9
1.91882,-3.13225,63,9
2.04674,-3.81786,63,9
2.17466,-4.68432,63,9
2.23862,-5.19294,63,9
2.30259,-5.75629,63,9
-2.30259,-2.8132,64,9
-1.7909,-2.34426,64,9
-1.27921,-1.90387,64,9
-0.76753,-1.51112,64,9
-0.25584,-1.19784,64,9
0.25584,-1.0171,64,9
0.44664,-1,64,9
0.76753,-1.05746,64,9
1.02337,-1.20348,64,9
1.27921,-1.46666,64,9
1.53506,-1.88116,64,9
1.66298,-2.15847,64,9
1.7909,-2.49109,64,9
1.91882,-2.88656,64,9
2.04674,-3.35345,64,9
2.17466,-3.9015,64,9
2.30259,-4.54181,64,9
-2.30259,-35.46653,65,9
-2.04674,-31.39178,65,9
-1.7909,-27.39708,65,9
-1.53506,-23.50578,65,9
-1.27921,-19.74801,65,9
-1.02337,-16.1627,65,9
-0.89545,-14.44991,65,9
-0.76753,-12.80015,65,9
-0.63961,-11.22202,65,9
-0.51169,-9.7253,65,9
-0.38376,-8.32108,65,9
-0.25584,-7.02201,65,9
-0.12792,-5.84242,65,9
0,-4.79863,65,9
0.12792,-3.90915,65,9
0.25584,-3.19506,65,9
0.33953,-2.83411,65,9
0.42323,-2.56584,65,9
0.50692,-2.39836,65,9
0.59061,-2.34045,65,9
0.67907,-2.40897,65,9
0.7233,-2.49695,65,9
0.76753,-2.62291,65,9
0.83149,-2.87575,65,9
0.89545,-3.21711,65,9
0.95941,-3.65283,65,9
1.02337,-4.18915,65,9
1.08733,-4.83272,65,9
1.15129,-5.59061,65,9
1.21525,-6.47038,65,9
1.27921,-7.48007,65,9
1.34317,-8.62828,65,9
1.40714,-9.92415,65,9
1.4711,-11.37742,65,9
1.53506,-12.99851,65,9
1.59902,-14.79849,65,9
1.66298,-16.78917,65,9
1.69496,-17.85994,65,9
1.72694,-18.98316,65,9
1.75892,-20.16056,65,9
1.7909,-21.39389,65,9
1.82288,-22.68496,65,9
1.85486,-24.03566,65,9
1.88684,-25.44792,65,9
1.91882,-26.92374,65,9
1.9508,-28.46519,65,9
1.98278,-30.0744,65,9
2.01476,-31.75357,65,9
2.04674,-33.50498,65,9
2.07872,-35.33097,65,9
2.1107,-37.23397,65,9
2.14268,-39.21648,65,9
2.17466,-41.28109,65,9
2.20664,-43.43045,65,9
2.23862,-45.66733,65,9
2.2706,-47.99457,65,9
2.30259,-50.41511,65,9
-2.30259,-11.8358,66,9
-1.7909,-9.86806,66,9
-1.27921,-7.95312,66,9
-0.76753,-6.12622,66,9
-0.25584,-4.44621,66,9
0,-3.6898,66,9
0.25584,-3.01121,66,9
0.51169,-2.43315,66,9
0.76753,-1.98491,66,9
0.99305,-1.72737,66,9
1.21858,-1.63288,66,9
1.27921,-1.64038,66,9
1.40714,-1.70867,66,9
1.53506,-1.85611,66,9
1.66298,-2.09349,66,9
1.7909,-2.43309,66,9
1.91882,-2.88886,66,9
2.04674,-3.47666,66,9
2.17466,-4.2145,66,9
2.30259,-5.12284,66,9
-2.30259,-21.91035,67,9
-2.04674,-19.50764,67,9
-1.7909,-17.15032,67,9
-1.53506,-14.85164,67,9
-1.27921,-12.62869,67,9
-1.02337,-10.50355,67,9
-0.76753,-8.50473,67,9
-0.51169,-6.66907,67,9
-0.38376,-5.82678,67,9
-0.25584,-5.04412,67,9
-0.12792,-4.32923,67,9
0,-3.69134,67,9
0.12792,-3.14097,67,9
0.25584,-2.69006,67,9
0.34868,-2.43276,67,9
0.44151,-2.24074,67,9
0.53435,-2.12035,67,9
0.62718,-2.07856,67,9
0.69736,-2.10377,67,9
0.76753,-2.18182,67,9
0.89545,-2.47285,67,9
0.95941,-2.69698,67,9
1.02337,-2.97816,67,9
1.08733,-3.32016,67,9
1.15129,-3.727,67,9
1.21525,-4.20295,67,9
1.27921,-4.75259,67,9
1.34317,-5.38078,67,9
1.40714,-6.09271,67,9
1.4711,-6.8939,67,9
1.53506,-7.79026,67,9
1.59902,-8.78808,67,9
1.66298,-9.89404,67,9
1.72694,-11.1153,67,9
1.7909,-12.45948,67,9
1.85486,-13.93468,67,9
1.91882,-15.54957,67,9
1.98278,-17.31336,67,9
2.04674,-19.23591,67,9
2.1107,-21.32768,67,9
2.17466,-23.59987,67,9
2.23862,-26.06437,67,9
2.2706,-27.37269,67,9
2.30259,-28.73391,67,9
-2.30259,-14.97767,68,9
-1.7909,-12.50865,68,9
-1.27921,-10.09936,68,9
-0.76753,-7.7897,68,9
-0.51169,-6.69158,68,9
-0.25584,-5.64625,68,9
0,-4.66911,68,9
0.25584,-3.78004,68,9
0.51169,-3.00472,68,9
0.76753,-2.37631,68,9
0.89545,-2.13014,68,9
1.02337,-1.93765,68,9
1.15129,-1.80617,68,9
1.27921,-1.74404,68,9
1.31813,-1.7403,68,9
1.43632,-1.77664,68,9
1.55451,-1.89169,68,9
1.67271,-2.09531,68,9
1.7909,-2.39863,68,9
1.91882,-2.85376,68,9
2.04674,-3.45828,68,9
2.17466,-4.23258,68,9
2.30259,-5.19983,68,9
-2.30259,-4.96826,69,9
-1.7909,-4.0288,69,9
-1.27921,-3.14539,69,9
-0.76753,-2.35548,69,9
-0.25584,-1.72156,69,9
0,-1.49337,69,9
0.25584,-1.34783,69,9
0.46533,-1.30685,69,9
0.61643,-1.33088,69,9
0.76753,-1.40812,69,9
1.02337,-1.68527,69,9
1.15129,-1.9063,69,9
1.27921,-2.1924,69,9
1.40714,-2.55246,69,9
1.53506,-2.99657,69,9
1.66298,-3.5362,69,9
1.7909,-4.18438,69,9
1.91882,-4.95593,69,9
2.04674,-5.86768,69,9
2.17466,-6.93877,69,9
2.30259,-8.19093,69,9
-2.30259,-2.34098,70,9
-2.04674,-1.92014,70,9
-1.7909,-1.67497,70,9
-1.64223,-1.63288,70,9
-1.46072,-1.70294,70,9
-1.27921,-1.93144,70,9
-1.15129,-2.2045,70,9
-1.02337,-2.58466,70,9
-0.89545,-3.08652,70,9
-0.76753,-3.72668,70,9
-0.63961,-4.52404,70,9
-0.51169,-5.50003,70,9
-0.44772,-6.06251,70,9
-0.38376,-6.67904,70,9
-0.3198,-7.35319,70,9
-0.25584,-8.08876,70,9
-0.19188,-8.88982,70,9
-0.12792,-9.76069,70,9
-0.06396,-10.70598,70,9
0,-11.7306,70,9
0.06396,-12.8398,70,9
0.12792,-14.03916,70,9
0.19188,-15.33463,70,9
0.25584,-16.73257,70,9
0.3198,-18.23975,70,9
0.38376,-19.86337,70,9
0.44772,-21.61114,70,9
0.51169,-23.49124,70,9
0.57565,-25.51242,70,9
0.63961,-27.684,70,9
0.70357,-30.01592,70,9
0.76753,-32.51875,70,9
0.83149,-35.2038,70,9
0.86347,-36.61839,70,9
0.89545,-38.0831,70,9
0.92743,-39.59956,70,9
0.95941,-41.16947,70,9
0.99139,-42.79455,70,9
1.02337,-44.4766,70,9
1.05535,-46.21747,70,9
1.08733,-48.01906,70,9
1.11931,-49.88336,70,9
1.15129,-51.81241,70,9
1.18327,-53.8083,70,9
1.21525,-55.8732,70,9
1.24723,-58.00937,70,9
1.27921,-60.21911,70,9
1.31119,-62.50483,70,9
1.34317,-64.86897,70,9
1.37515,-67.31411,70,9
1.40714,-69.84286,70,9
1.43912,-72.45794,70,9
1.4711,-75.16217,70,9
1.50308,-77.95843,70,9
1.53506,-80.84972,70,9
1.56704,-83.83913,70,9
1.59902,-86.92984,70,9
1.631,-90.12514,70,9
1.66298,-93.42844,70,9
1.69496,-96.84325,70,9
1.72694,-100.37319,70,9
1.75892,-104.02199,70,9
1.7909,-107.79353,70,9
1.82288,-111.69179,70,9
1.85486,-115.7209,70,9
1.88684,-119.88509,70,9
1.91882,-124.18876,70,9
1.9508,-128.63645,70,9
1.98278,-133.23284,70,9
2.01476,-137.98275,70,9
2.04674,-142.89117,70,9
2.07872,-147.96326,70,9
2.1107,-153.20434,70,9
2.14268,-158.6199,70,9
2.17466,-164.21561,70,9
2.20664,-169.99731,70,9
2.23862,-175.97107,70,9
2.25461,-179.0319,70,9
2.2706,-182.14311,70,9
2.28659,-185.30549,70,9
2.30259,-188.51988,70,9
-2.30259,-6.51804,1,10
-1.7909,-5.53201,1,10
-1.27921,-4.57091,1,10
-0.76753,-3.65143,1,10
-0.25584,-2.80135,1,10
0.25584,-2.06705,1,10
0.51169,-1.76579,1,10
0.76753,-1.52588,1,10
1.0213,-1.36613,1,10
1.27507,-1.30685,1,10
1.27921,-1.30687,1,10
1.53506,-1.38071,1,10
1.7909,-1.62525,1,10
1.91882,-1.82657,1,10
2.04674,-2.09027,1,10
2.17466,-2.42488,1,10
2.30259,-2.84006,1,10
-2.30259,-163.76092,2,10
-2.17466,-152.55491,2,10
-2.04674,-141.47807,2,10
-1.91882,-130.54803,2,10
-1.7909,-119.7848,2,10
-1.72694,-114.47275,2,10
-1.66298,-109.21117,2,10
-1.59902,-104.0034,2,10
-1.53506,-98.853,2,10
-1.4711,-93.76375,2,10
-1.40714,-88.73969,2,10
-1.34317,-83.78514,2,10
-1.27921,-78.90467,2,10
-1.21525,-74.10318,2,10
-1.15129,-69.3859,2,10
-1.08733,-64.75838,2,10
-1.02337,-60.22654,2,10
-0.95941,-55.79672,2,10
-0.89545,-51.47565,2,10
-0.83149,-47.2705,2,10
-0.76753,-43.18895,2,10
-0.70357,-39.23915,2,10
-0.63961,-35.4298,2,10
-0.57565,-31.77018,2,10
-0.51169,-28.27018,2,10
-0.44772,-24.94035,2,10
-0.38376,-21.79192,2,10
-0.3198,-18.83688,2,10
-0.28782,-17.43583,2,10
-0.25584,-16.08799,2,10
-0.22386,-14.79508,2,10
-0.19188,-13.55888,2,10
-0.1599,-12.38124,2,10
-0.12792,-11.26406,2,10
-0.09594,-10.20931,2,10
-0.06396,-9.21901,2,10
-0.03198,-8.29526,2,10
0,-7.44022,2,10
0.03198,-6.65612,2,10
0.06396,-5.94528,2,10
0.09594,-5.31006,2,10
0.12792,-4.75294,2,10
0.1599,-4.27644,2,10
0.19188,-3.88318,2,10
0.22386,-3.57588,2,10
0.25584,-3.35732,2,10
0.2852,-3.23729,2,10
0.31455,-3.19675,2,10
0.34286,-3.23519,2,10
0.37117,-3.35196,2,10
0.39949,-3.54931,2,10
0.4278,-3.82956,2,10
0.45611,-4.1951,2,10
0.48442,-4.64836,2,10
0.51273,-5.19186,2,10
0.54104,-5.82821,2,10
0.56935,-6.56006,2,10
0.59766,-7.39016,2,10
0.62597,-8.32133,2,10
0.65428,-9.35647,2,10
0.6826,-10.49856,2,10
0.71091,-11.75068,2,10
0.73922,-13.11599,2,10
0.76753,-14.59774,2,10
0.79951,-16.41578,2,10
0.83149,-18.39164,2,10
0.86347,-20.53044,2,10
0.89545,-22.83748,2,10
0.92743,-25.31821,2,10
0.95941,-27.9783,2,10
0.99139,-30.82356,2,10
1.02337,-33.86002,2,10
1.03936,-35.45188,2,10
1.05535,-37.09388,2,10
1.07134,-38.78684,2,10
1.08733,-40.53157,2,10
1.10332,-42.3289,2,10
1.11931,-44.1797,2,10
1.1353,-46.08481,2,10
1.15129,-48.04511,2,10
1.16728,-50.0615,2,10
1.18327,-52.13488,2,10
1.19926,-54.26616,2,10
1.21525,-56.45628,2,10
1.23124,-58.70618,2,10
1.24723,-61.01684,2,10
1.26322,-63.38923,2,10
1.27921,-65.82434,2,10
1.2952,-68.32319,2,10
1.31119,-70.8868,2,10
1.32718,-73.51622,2,10
1.34317,-76.21251,2,10
1.35916,-78.97674,2,10
1.37515,-81.81002,2,10
1.39115,-84.71345,2,10
1.40714,-87.68816,2,10
